period,indicator,value
1997-01-01,Food,65.3800376907284
1997-02-01,Food,66.2499064028634
1997-03-01,Food,67.5232827078166
1997-04-01,Food,66.4563352445309
1997-05-01,Food,63.6724217751375
1997-06-01,Food,61.3095343044597
1997-07-01,Food,59.9857649449984
1997-08-01,Food,60.0443452760227
1997-09-01,Food,60.3043370005926
1997-10-01,Food,60.622259706663
1997-11-01,Food,61.5710281792068
1997-12-01,Food,60.5676142463534
1998-01-01,Food,60.0559412382914
1998-02-01,Food,59.9490374250928
1998-03-01,Food,59.0760629984645
1998-04-01,Food,60.2048237066092
1998-05-01,Food,59.4600040318728
1998-06-01,Food,57.4204710482605
1998-07-01,Food,56.8428367130912
1998-08-01,Food,54.3490144982682
1998-09-01,Food,54.1630385481761
1998-10-01,Food,54.819078734728
1998-11-01,Food,56.4881746392317
1998-12-01,Food,54.7326944620202
1999-01-01,Food,55.0238542274511
1999-02-01,Food,51.5892748287653
1999-03-01,Food,49.7841955650728
1999-04-01,Food,49.0345182708527
1999-05-01,Food,47.7198880116728
1999-06-01,Food,46.6216221333313
1999-07-01,Food,44.4985777713853
1999-08-01,Food,46.4658796070101
1999-09-01,Food,47.5913987067103
1999-10-01,Food,47.1437910540334
1999-11-01,Food,46.340279270077
1999-12-01,Food,45.8574054844879
2000-01-01,Food,47.4443043194912
2000-02-01,Food,47.9102554727373
2000-03-01,Food,47.3284922059379
2000-04-01,Food,47.9751119120828
2000-05-01,Food,47.472005602738
2000-06-01,Food,46.4631593793022
2000-07-01,Food,44.9491756387986
2000-08-01,Food,45.1566183886902
2000-09-01,Food,46.0563527775419
2000-10-01,Food,46.4101612929504
2000-11-01,Food,46.8729981482476
2000-12-01,Food,48.5763087436532
2001-01-01,Food,48.5893383636485
2001-02-01,Food,48.0957273441214
2001-03-01,Food,47.7515503894353
2001-04-01,Food,47.1638004713112
2001-05-01,Food,47.8174753223654
2001-06-01,Food,48.3150294497006
2001-07-01,Food,52.1170992357996
2001-08-01,Food,51.825916563622
2001-09-01,Food,49.4170280771257
2001-10-01,Food,46.7940498730013
2001-11-01,Food,48.4429053211099
2001-12-01,Food,48.4715589619314
2002-01-01,Food,48.7990570485535
2002-02-01,Food,48.0974752060436
2002-03-01,Food,48.868787813413
2002-04-01,Food,48.5320451717229
2002-05-01,Food,49.5272004522555
2002-06-01,Food,51.156386149584
2002-07-01,Food,52.6073282965995
2002-08-01,Food,53.270915675918
2002-09-01,Food,55.1109326747152
2002-10-01,Food,55.1140484993039
2002-11-01,Food,54.7073893933927
2002-12-01,Food,55.793735837957
2003-01-01,Food,55.6928772235263
2003-02-01,Food,55.2484646218587
2003-03-01,Food,54.8659417595142
2003-04-01,Food,54.28944785424
2003-05-01,Food,54.2137896105686
2003-06-01,Food,53.9865699901963
2003-07-01,Food,52.7758405933279
2003-08-01,Food,53.8519914438717
2003-09-01,Food,55.547508133832
2003-10-01,Food,59.7491765841445
2003-11-01,Food,62.152970270052
2003-12-01,Food,61.8516341635921
2004-01-01,Food,63.9176690085536
2004-02-01,Food,66.1715850738112
2004-03-01,Food,69.7974477500147
2004-04-01,Food,69.1121328519229
2004-05-01,Food,66.527956018212
2004-06-01,Food,64.1968178363272
2004-07-01,Food,62.5556271229931
2004-08-01,Food,61.1286900344984
2004-09-01,Food,60.8245625472604
2004-10-01,Food,59.689533297291
2004-11-01,Food,59.4380864822837
2004-12-01,Food,59.7662697825736
2005-01-01,Food,60.0333806493989
2005-02-01,Food,62.1357530054446
2005-03-01,Food,65.2782327671784
2005-04-01,Food,63.2909275030785
2005-05-01,Food,62.7268941185719
2005-06-01,Food,62.3569308586774
2005-07-01,Food,61.9418712788084
2005-08-01,Food,61.0191585948672
2005-09-01,Food,61.9759249026621
2005-10-01,Food,63.1294999451386
2005-11-01,Food,62.0232907551908
2005-12-01,Food,63.6626333929571
2006-01-01,Food,64.7498287614943
2006-02-01,Food,67.4384377101999
2006-03-01,Food,66.19703396077
2006-04-01,Food,65.8300392381945
2006-05-01,Food,68.1707720472766
2006-06-01,Food,65.7780783567172
2006-07-01,Food,66.9154824545838
2006-08-01,Food,66.5662365460818
2006-09-01,Food,66.4214258394727
2006-10-01,Food,69.3304136802144
2006-11-01,Food,72.5786004488821
2006-12-01,Food,72.8885870295522
2007-01-01,Food,73.5274643043119
2007-02-01,Food,75.9382588987337
2007-03-01,Food,75.6387686818502
2007-04-01,Food,75.452474512794
2007-05-01,Food,77.9304261128355
2007-06-01,Food,81.534510004264
2007-07-01,Food,83.3708529527597
2007-08-01,Food,84.6985774162127
2007-09-01,Food,89.437820704347
2007-10-01,Food,92.778902033028
2007-11-01,Food,96.2353101701004
2007-12-01,Food,99.8489991655777
2008-01-01,Food,106.219021465504
2008-02-01,Food,116.070096186436
2008-03-01,Food,123.941433325249
2008-04-01,Food,127.577900254176
2008-05-01,Food,127.278822563014
2008-06-01,Food,131.168112324559
2008-07-01,Food,128.050693081038
2008-08-01,Food,116.099615669944
2008-09-01,Food,108.699210729404
2008-10-01,Food,91.1593513127669
2008-11-01,Food,85.3241316284858
2008-12-01,Food,82.2295334007595
2009-01-01,Food,88.6421513727222
2009-02-01,Food,87.7016291517891
2009-03-01,Food,87.2916637818575
2009-04-01,Food,90.5830648791658
2009-05-01,Food,96.5889687414148
2009-06-01,Food,96.9258729552455
2009-07-01,Food,92.172327323286
2009-08-01,Food,95.6005965960158
2009-09-01,Food,92.4793261900436
2009-10-01,Food,93.545955131173
2009-11-01,Food,96.7665283799558
2009-12-01,Food,97.5542506062526
2010-01-01,Food,98.462004030289
2010-02-01,Food,95.3684029700817
2010-03-01,Food,92.5972147401054
2010-04-01,Food,91.7100509849842
2010-05-01,Food,90.3853008630265
2010-06-01,Food,89.1135755268374
2010-07-01,Food,93.8182388531664
2010-08-01,Food,99.274724176705
2010-09-01,Food,104.654013459274
2010-10-01,Food,110.376634070138
2010-11-01,Food,113.969825662066
2010-12-01,Food,120.270014663326
2011-01-01,Food,125.151911541332
2011-02-01,Food,129.258133143173
2011-03-01,Food,123.629335323473
2011-04-01,Food,125.108012708424
2011-05-01,Food,123.286193891402
2011-06-01,Food,123.308292987508
2011-07-01,Food,123.987165577412
2011-08-01,Food,125.485496914722
2011-09-01,Food,123.275396058963
2011-10-01,Food,117.004442205337
2011-11-01,Food,116.128920881697
2011-12-01,Food,114.004975741243
2012-01-01,Food,115.961054383205
2012-02-01,Food,119.07022336973
2012-03-01,Food,122.542993776614
2012-04-01,Food,123.147397892273
2012-05-01,Food,120.579944568722
2012-06-01,Food,119.922532919716
2012-07-01,Food,132.116426101392
2012-08-01,Food,132.360092159593
2012-09-01,Food,131.075576110128
2012-10-01,Food,126.458605871946
2012-11-01,Food,123.831372586627
2012-12-01,Food,122.74680298092
2013-01-01,Food,121.253346721427
2013-02-01,Food,120.761470185584
2013-03-01,Food,120.024647916766
2013-04-01,Food,116.430917741813
2013-05-01,Food,116.729169965819
2013-06-01,Food,117.552574699495
2013-07-01,Food,114.420872941026
2013-08-01,Food,110.288291136276
2013-09-01,Food,109.84644668409
2013-10-01,Food,110.080629525383
2013-11-01,Food,109.16255890239
2013-12-01,Food,108.566758177579
2014-01-01,Food,106.522670078329
2014-02-01,Food,108.287277138258
2014-03-01,Food,113.82532333004
2014-04-01,Food,112.314229325408
2014-05-01,Food,112.051829982764
2014-06-01,Food,108.999965888748
2014-07-01,Food,105.682816002413
2014-08-01,Food,103.800981546594
2014-09-01,Food,100.266799554719
2014-10-01,Food,99.5443752783092
2014-11-01,Food,101.215057326061
2014-12-01,Food,99.6871321218562
2015-01-01,Food,97.148973886306
2015-02-01,Food,94.2858089076375
2015-03-01,Food,92.4303375025726
2015-04-01,Food,91.4667852638034
2015-05-01,Food,89.6746233174632
2015-06-01,Food,88.8972250528188
2015-07-01,Food,89.9197202727788
2015-08-01,Food,84.6784351681315
2015-09-01,Food,82.8904516348038
2015-10-01,Food,84.2385999366009
2015-11-01,Food,82.9060399298467
2015-12-01,Food,83.0293178543374
2016-01-01,Food,83.1109669193392
2016-02-01,Food,83.8159879949774
2016-03-01,Food,85.8493852963294
2016-04-01,Food,88.4647416075738
2016-05-01,Food,92.4680459394257
2016-06-01,Food,96.8334029204587
2016-07-01,Food,93.3172905171799
2016-08-01,Food,91.5497949416573
2016-09-01,Food,90.5359621256304
2016-10-01,Food,89.3546732790173
2016-11-01,Food,89.9212661037452
2016-12-01,Food,90.2865134141204
2017-01-01,Food,92.1319827376467
2017-02-01,Food,91.7378567777095
2017-03-01,Food,90.4066449662366
2017-04-01,Food,89.4247442630518
2017-05-01,Food,91.8185306779642
2017-06-01,Food,91.520723598747
2017-07-01,Food,91.6761202029931
2017-08-01,Food,88.501532608401
2017-09-01,Food,89.2127223890625
2017-10-01,Food,88.6024856563106
2017-11-01,Food,89.1912239248
2017-12-01,Food,88.2004864857084
2018-01-01,Food,90.6371386690503
2018-02-01,Food,92.9179838475884
2018-03-01,Food,93.9957160027723
2018-04-01,Food,96.0935168784394
2018-05-01,Food,96.78577136753
2018-06-01,Food,93.3761537034366
2018-07-01,Food,89.9737101506451
2018-08-01,Food,88.7059537100676
2018-09-01,Food,85.6236348020804
2018-10-01,Food,86.3732482923587
2018-11-01,Food,84.8096825234362
2018-12-01,Food,86.0756186528853
2019-01-01,Food,86.965693159107
2019-02-01,Food,87.4456492564195
2019-03-01,Food,86.195421397792
2019-04-01,Food,85.966817481062
2019-05-01,Food,84.9914055208842
2019-06-01,Food,88.0620590149213
2019-07-01,Food,86.857651712586
2019-08-01,Food,84.6903037645316
2019-09-01,Food,84.2103188336336
2019-10-01,Food,86.301443259313
2019-11-01,Food,89.9060482995156
2019-12-01,Food,92.1667107136428
2020-01-01,Food,93.8705082362842
2020-02-01,Food,90.5127543134671
2020-03-01,Food,88.030629780728
2020-04-01,Food,85.6244786771404
2020-05-01,Food,85.43117587786
2020-06-01,Food,88.3175764199993
2020-07-01,Food,89.2019980572604
2020-08-01,Food,91.167608181539
2020-09-01,Food,95.1574856297098
2020-10-01,Food,98.8043915540878
2020-11-01,Food,103.999435291009
2020-12-01,Food,107.341496609999
2021-01-01,Food,115.023625465943
2021-02-01,Food,116.634898899774
2021-03-01,Food,115.310383898823
2021-04-01,Food,119.840354188035
2021-05-01,Food,127.643715503646
2021-06-01,Food,123.379536510063
2021-07-01,Food,122.277632445117
2021-08-01,Food,122.915185501245
2021-09-01,Food,121.813997704442
2021-10-01,Food,124.057823237925
2021-11-01,Food,125.938088998271
2021-12-01,Food,127.310585103926
2022-01-01,Food,133.823363366197
2022-02-01,Food,141.357433669158
2022-03-01,Food,157.351009431176
2022-04-01,Food,158.873867775621
2022-05-01,Food,159.038635223397
2022-06-01,Food,151.496222804564
2022-07-01,Food,138.628805833817
1960-01-01,Oils & Meals,23.1690772037528
1960-02-01,Oils & Meals,22.4764135873269
1960-03-01,Oils & Meals,22.1755272632439
1960-04-01,Oils & Meals,22.4073400174603
1960-05-01,Oils & Meals,22.0482435116688
1960-06-01,Oils & Meals,21.687112830978
1960-07-01,Oils & Meals,21.7478344622029
1960-08-01,Oils & Meals,22.085411315417
1960-09-01,Oils & Meals,22.1861920364812
1960-10-01,Oils & Meals,21.4567155586002
1960-11-01,Oils & Meals,21.3948444014066
1960-12-01,Oils & Meals,22.21383463193
1961-01-01,Oils & Meals,23.4855126740714
1961-02-01,Oils & Meals,25.3094422943221
1961-03-01,Oils & Meals,26.1878270387377
1961-04-01,Oils & Meals,27.6136716470483
1961-05-01,Oils & Meals,26.9865994262991
1961-06-01,Oils & Meals,25.4823022529132
1961-07-01,Oils & Meals,25.1669611025063
1961-08-01,Oils & Meals,24.551064571187
1961-09-01,Oils & Meals,23.5228803894531
1961-10-01,Oils & Meals,23.1775783914348
1961-11-01,Oils & Meals,23.5799221208124
1961-12-01,Oils & Meals,23.7475953575059
1962-01-01,Oils & Meals,23.2916356851357
1962-02-01,Oils & Meals,23.0000327332007
1962-03-01,Oils & Meals,22.9282463936527
1962-04-01,Oils & Meals,22.9917617238812
1962-05-01,Oils & Meals,22.7435105979686
1962-06-01,Oils & Meals,22.5123563682752
1962-07-01,Oils & Meals,22.2570176356414
1962-08-01,Oils & Meals,21.9974614387158
1962-09-01,Oils & Meals,22.4121143436093
1962-10-01,Oils & Meals,21.7874500705751
1962-11-01,Oils & Meals,22.5439269929181
1962-12-01,Oils & Meals,22.7063595461411
1963-01-01,Oils & Meals,23.2415812730553
1963-02-01,Oils & Meals,23.4727016391523
1963-03-01,Oils & Meals,23.2548148314616
1963-04-01,Oils & Meals,22.9413096665889
1963-05-01,Oils & Meals,23.0918694382215
1963-06-01,Oils & Meals,23.354015233289
1963-07-01,Oils & Meals,23.4755516303329
1963-08-01,Oils & Meals,23.1213477285114
1963-09-01,Oils & Meals,23.2524176867853
1963-10-01,Oils & Meals,24.2239951593756
1963-11-01,Oils & Meals,24.1217753559714
1963-12-01,Oils & Meals,24.3952624060293
1964-01-01,Oils & Meals,24.6113596509858
1964-02-01,Oils & Meals,24.0144481970603
1964-03-01,Oils & Meals,23.8675189144786
1964-04-01,Oils & Meals,23.3151030537489
1964-05-01,Oils & Meals,23.0341327560442
1964-06-01,Oils & Meals,23.1711121566921
1964-07-01,Oils & Meals,23.0427650076794
1964-08-01,Oils & Meals,23.1989353046334
1964-09-01,Oils & Meals,24.5103305698231
1964-10-01,Oils & Meals,25.3720643726714
1964-11-01,Oils & Meals,25.3995662770438
1964-12-01,Oils & Meals,26.6478884002533
1965-01-01,Oils & Meals,26.8541439131624
1965-02-01,Oils & Meals,28.2328035920208
1965-03-01,Oils & Meals,28.0747159999297
1965-04-01,Oils & Meals,28.1540688678014
1965-05-01,Oils & Meals,27.407987053759
1965-06-01,Oils & Meals,27.5171961880214
1965-07-01,Oils & Meals,27.230085703173
1965-08-01,Oils & Meals,25.332934256227
1965-09-01,Oils & Meals,25.4706199909398
1965-10-01,Oils & Meals,25.5058724716212
1965-11-01,Oils & Meals,25.9920256569142
1965-12-01,Oils & Meals,25.5541181680433
1966-01-01,Oils & Meals,26.3646678225415
1966-02-01,Oils & Meals,26.3791924768651
1966-03-01,Oils & Meals,25.6032153050772
1966-04-01,Oils & Meals,25.6322835287526
1966-05-01,Oils & Meals,25.7486079503546
1966-06-01,Oils & Meals,27.0768155600425
1966-07-01,Oils & Meals,28.367343303791
1966-08-01,Oils & Meals,28.7654920926778
1966-09-01,Oils & Meals,27.1346262344717
1966-10-01,Oils & Meals,25.6709148696051
1966-11-01,Oils & Meals,25.2469250241658
1966-12-01,Oils & Meals,25.8865390561826
1967-01-01,Oils & Meals,25.407860732083
1967-02-01,Oils & Meals,24.9716520286338
1967-03-01,Oils & Meals,24.5306845431474
1967-04-01,Oils & Meals,24.32252698165
1967-05-01,Oils & Meals,24.1633786553944
1967-06-01,Oils & Meals,24.8137455458433
1967-07-01,Oils & Meals,24.4895664585474
1967-08-01,Oils & Meals,24.2110417885776
1967-09-01,Oils & Meals,24.0474297348816
1967-10-01,Oils & Meals,23.8689986812567
1967-11-01,Oils & Meals,24.2395283182079
1967-12-01,Oils & Meals,23.1849098748277
1968-01-01,Oils & Meals,23.0160688795583
1968-02-01,Oils & Meals,23.0496844569792
1968-03-01,Oils & Meals,23.0419369261697
1968-04-01,Oils & Meals,22.7971127943067
1968-05-01,Oils & Meals,22.8580791222698
1968-06-01,Oils & Meals,22.1425728210198
1968-07-01,Oils & Meals,21.6778711975041
1968-08-01,Oils & Meals,20.6524272446175
1968-09-01,Oils & Meals,20.5864429688121
1968-10-01,Oils & Meals,20.5093410028188
1968-11-01,Oils & Meals,20.876390017541
1968-12-01,Oils & Meals,21.314470417761
1969-01-01,Oils & Meals,21.6133352901327
1969-02-01,Oils & Meals,21.5946275059977
1969-03-01,Oils & Meals,22.1720893517484
1969-04-01,Oils & Meals,21.7147577706067
1969-05-01,Oils & Meals,21.7746613371841
1969-06-01,Oils & Meals,21.7259646351847
1969-07-01,Oils & Meals,20.9795923485765
1969-08-01,Oils & Meals,21.2256241283925
1969-09-01,Oils & Meals,21.6294861042895
1969-10-01,Oils & Meals,23.0219469057125
1969-11-01,Oils & Meals,23.4996063945743
1969-12-01,Oils & Meals,25.4713864173706
1970-01-01,Oils & Meals,25.908525701407
1970-02-01,Oils & Meals,26.2312929473338
1970-03-01,Oils & Meals,26.1769749635641
1970-04-01,Oils & Meals,26.9360725064198
1970-05-01,Oils & Meals,27.4798133239326
1970-06-01,Oils & Meals,27.7761428467696
1970-07-01,Oils & Meals,27.7711330111931
1970-08-01,Oils & Meals,26.7737623070664
1970-09-01,Oils & Meals,26.2332427618126
1970-10-01,Oils & Meals,27.7951166188869
1970-11-01,Oils & Meals,28.7557485963638
1970-12-01,Oils & Meals,28.4762253507297
1971-01-01,Oils & Meals,28.6954442456635
1971-02-01,Oils & Meals,28.2928623623095
1971-03-01,Oils & Meals,28.3910690442784
1971-04-01,Oils & Meals,27.5239837327069
1971-05-01,Oils & Meals,26.9434112092027
1971-06-01,Oils & Meals,27.5395531753469
1971-07-01,Oils & Meals,29.1758058692392
1971-08-01,Oils & Meals,29.6968585636399
1971-09-01,Oils & Meals,27.8593702930654
1971-10-01,Oils & Meals,27.5248181565528
1971-11-01,Oils & Meals,27.323669904291
1971-12-01,Oils & Meals,26.3353433200081
1972-01-01,Oils & Meals,25.7917720196667
1972-02-01,Oils & Meals,24.8062520215764
1972-03-01,Oils & Meals,26.7690353473546
1972-04-01,Oils & Meals,27.7533884625717
1972-05-01,Oils & Meals,27.5561692840598
1972-06-01,Oils & Meals,27.0138965570965
1972-07-01,Oils & Meals,27.4437338029909
1972-08-01,Oils & Meals,27.5401615201944
1972-09-01,Oils & Meals,28.1854629046502
1972-10-01,Oils & Meals,28.0491638988603
1972-11-01,Oils & Meals,30.0577616244298
1972-12-01,Oils & Meals,34.1769789896384
1973-01-01,Oils & Meals,37.45245019662
1973-02-01,Oils & Meals,44.4517647372202
1973-03-01,Oils & Meals,44.8145352351053
1973-04-01,Oils & Meals,46.8608251105104
1973-05-01,Oils & Meals,61.182248050418
1973-06-01,Oils & Meals,78.9019383104012
1973-07-01,Oils & Meals,81.7068527126123
1973-08-01,Oils & Meals,67.2487695675816
1973-09-01,Oils & Meals,51.9416939650083
1973-10-01,Oils & Meals,50.945308736341
1973-11-01,Oils & Meals,51.3415427260989
1973-12-01,Oils & Meals,58.4415657767768
1974-01-01,Oils & Meals,61.5150711709129
1974-02-01,Oils & Meals,65.4260503259992
1974-03-01,Oils & Meals,63.2368368768212
1974-04-01,Oils & Meals,58.119949303857
1974-05-01,Oils & Meals,57.1328057131619
1974-06-01,Oils & Meals,56.6942828378081
1974-07-01,Oils & Meals,61.8169246032748
1974-08-01,Oils & Meals,71.2339159109025
1974-09-01,Oils & Meals,68.222652102162
1974-10-01,Oils & Meals,77.7773168845981
1974-11-01,Oils & Meals,70.3315344102861
1974-12-01,Oils & Meals,65.8956698007072
1975-01-01,Oils & Meals,57.2143717987547
1975-02-01,Oils & Meals,50.1722666652963
1975-03-01,Oils & Meals,48.6859208590087
1975-04-01,Oils & Meals,48.3654846191942
1975-05-01,Oils & Meals,43.0411379225696
1975-06-01,Oils & Meals,41.8843849486875
1975-07-01,Oils & Meals,45.873481043331
1975-08-01,Oils & Meals,50.5704677981312
1975-09-01,Oils & Meals,46.9183809937522
1975-10-01,Oils & Meals,44.7870939614604
1975-11-01,Oils & Meals,40.7718013628489
1975-12-01,Oils & Meals,39.8956894909524
1976-01-01,Oils & Meals,39.7757334700366
1976-02-01,Oils & Meals,40.6407202017586
1976-03-01,Oils & Meals,40.7988645549435
1976-04-01,Oils & Meals,39.841192170917
1976-05-01,Oils & Meals,42.2639487958858
1976-06-01,Oils & Meals,50.2205196308632
1976-07-01,Oils & Meals,52.3905805317182
1976-08-01,Oils & Meals,50.2564938577023
1976-09-01,Oils & Meals,53.0421453314431
1976-10-01,Oils & Meals,51.6809521644995
1976-11-01,Oils & Meals,52.8952559513198
1976-12-01,Oils & Meals,54.4760959932852
1977-01-01,Oils & Meals,57.2077099185985
1977-02-01,Oils & Meals,59.3899497952658
1977-03-01,Oils & Meals,67.3135939798876
1977-04-01,Oils & Meals,77.044439362616
1977-05-01,Oils & Meals,74.8229766909979
1977-06-01,Oils & Meals,66.7398727533674
1977-07-01,Oils & Meals,53.585480490793
1977-08-01,Oils & Meals,49.4320872409725
1977-09-01,Oils & Meals,47.1173921968892
1977-10-01,Oils & Meals,47.1588343140112
